"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SLC44A2",1.37185265830178e-72,0.296068405640141,0.423,0.333,2.40568082159801e-68
"NINJ1",3.32324143612371e-72,0.661982258633501,0.406,0.327,5.82763618238654e-68
"ZMYND11",1.27963641362771e-71,0.724440583987035,0.467,0.375,2.24397041493755e-67
"ST3GAL4",2.46202997564341e-71,0.293365754099032,0.175,0.106,4.31741576528828e-67
"CHSY1",3.28105795760518e-71,0.303634107087734,0.411,0.318,5.75366323445644e-67
"TRAF3",3.43606369125968e-71,0.258442916815062,0.679,0.592,6.02548128899298e-67
"GMDS",6.25296241308444e-71,0.335804296792783,0.526,0.441,1.09651948875849e-66
"S100P",3.65255165070791e-70,-0.291596734709977,0.076,0.15,6.40511457468138e-66
"KMT2E",5.18761238890573e-70,0.263990687766321,0.892,0.827,9.09699708518508e-66
"DNASE1L3",9.75990983260882e-70,0.418120078504098,0.1,0.048,1.71149778824628e-65
"TEX2",1.85417828921523e-69,0.296875921865456,0.211,0.136,3.25148704796783e-65
"SYNE2",2.81178208320235e-69,0.301609949453861,0.373,0.291,4.93074106110364e-65
"GYPC",5.65217458584327e-69,0.254526026616527,0.491,0.401,9.91165335373476e-65
"KDM2B",7.16356911923039e-69,0.333785148165987,0.451,0.358,1.25620348074824e-64
"PDGFD",7.66403114051828e-69,-0.639460976516169,0.079,0.153,1.34396450080129e-64
"SLC4A7",1.00181007380096e-68,0.285260413617598,0.534,0.429,1.75677414541736e-64
"OGT",5.62600360274166e-68,0.255844306619905,0.618,0.521,9.86575991776777e-64
"MGAT4A",7.26897422730323e-68,-0.486213137948418,0.425,0.509,1.27468732049989e-63
"ZFP36",7.27765327498856e-68,0.449469197141357,0.655,0.583,1.27620927830199e-63
"SSBP2",7.57552628775131e-68,-0.539246835274757,0.475,0.58,1.32844428982007e-63
"PIK3CB",1.33938234813763e-67,0.271827856824991,0.492,0.398,2.34874088569414e-63
"MAML2",3.41252321171615e-67,-0.405615369926843,0.738,0.849,5.98420070406545e-63
"XPR1",4.4760723319812e-67,0.299980458721325,0.491,0.393,7.84924044136223e-63
"STIP1",5.49857197391041e-67,0.274138111279862,0.419,0.321,9.64229581344929e-63
"ENTPD1",6.46136697207791e-67,0.305209517158848,0.489,0.425,1.13306531222358e-62
"FAAH2",1.93046667544831e-66,0.459478197981651,0.186,0.117,3.38526636206616e-62
"PIK3AP1",4.24612600543816e-66,0.602311835781106,0.671,0.636,7.44600656313636e-62
"COL4A3",1.28083022796365e-65,-0.30455384925349,0.076,0.145,2.24606388775705e-61
"VOPP1",1.34274909600813e-65,0.557634592440356,0.696,0.657,2.35464481475986e-61
"BATF",1.87279956367574e-65,0.343577137300211,0.363,0.282,3.28414131486178e-61
"BTG2",2.01199961345921e-65,0.707653561084209,0.511,0.447,3.52824252216207e-61
"PRKCH",2.4083718891292e-65,-0.554332215816586,0.572,0.686,4.22332094477697e-61
"FER",2.56629378099249e-65,0.332236997757729,0.457,0.36,4.50025277434843e-61
"BMAL1",3.4595791604357e-65,-0.320599714718456,0.312,0.398,6.06671801574005e-61
"CRADD",1.47739489059711e-64,0.281276901733061,0.322,0.235,2.59075968015109e-60
"CDC42EP3",4.47045275660833e-64,0.345689004039591,0.514,0.427,7.83938595398836e-60
"ASAP1",3.40361070950987e-63,0.265291433507725,0.737,0.682,5.9685717401965e-59
"SBF2",3.56232444778786e-63,0.386763218835461,0.641,0.586,6.2468921516408e-59
"RASGEF1B",3.57455910460669e-63,0.4366121465211,0.42,0.337,6.2683468458383e-59
"PRPSAP2",6.70699362825696e-63,0.499072588316498,0.347,0.263,1.17613840265114e-58
"CAPG",1.26400782903522e-62,0.411564546601933,0.539,0.455,2.21656412899615e-58
"EGR1",1.29810499098526e-62,0.252295855072999,0.18,0.114,2.27635691219174e-58
"TRAF1",2.98305821844663e-62,0.708391085201829,0.36,0.288,5.23109089186801e-58
"RNF19B",3.62715212114523e-62,0.580040757641223,0.375,0.303,6.36057395964028e-58
"SVIP",4.46183295776564e-62,0.306405788066057,0.321,0.244,7.82427027473782e-58
"SPOCK2",4.92779252101307e-62,-0.275526859978446,0.266,0.364,8.64137696484853e-58
"CHODL",6.96487029009952e-62,0.400520825079342,0.136,0.079,1.22135965407185e-57
"FMNL2",1.32469082411414e-61,0.690847777744222,0.243,0.172,2.32297782916655e-57
"SLC5A3",1.77755852682443e-61,0.26517108646272,0.294,0.211,3.11712663263932e-57
"LZTFL1",1.88055935070788e-61,-0.380178734143427,0.171,0.251,3.29774887740134e-57
"CCDC171",2.16073270847298e-61,-0.341476713092739,0.08,0.148,3.78906087757821e-57
"RASSF3",3.72837268670182e-61,0.300796462534717,0.547,0.471,6.53807434340031e-57
"SRGAP2C",3.80857167312372e-61,0.417726002138396,0.383,0.304,6.67871128598975e-57
"VAV3",4.00381910358086e-61,-0.414214343874843,0.494,0.601,7.0210971800394e-57
"UVRAG",4.41661156655542e-61,0.313301659125168,0.644,0.578,7.74497004311159e-57
"DAB1",5.77358254119708e-61,0.269657120986431,0.142,0.082,1.01245543442432e-56
"CHKA",1.09110090506997e-60,0.473163630401687,0.435,0.36,1.91335454713069e-56
"PTPRS",1.11961736792768e-60,0.393921148947578,0.111,0.06,1.96336101639798e-56
"MAP1LC3A",3.05342249576849e-60,0.424138095626119,0.17,0.108,5.35448168857962e-56
"RIPK2",8.45825708492365e-60,0.318378250973741,0.353,0.268,1.48323996241221e-55
"JUN",1.2092401811872e-59,0.911519401987859,0.513,0.461,2.12052358172987e-55
"STN1",1.28677098046541e-59,-0.352969402738943,0.327,0.401,2.25648159134413e-55
"ARL4C",1.66170414378657e-59,0.296172199496682,0.345,0.26,2.91396438654414e-55
"KCNJ15",4.43117168017011e-59,-0.457702627954323,0.111,0.183,7.77050265834631e-55
"SLC20A1",4.67642133026715e-59,0.374697797497186,0.43,0.356,8.20057244475647e-55
"DNASE1",7.79828643480088e-59,-0.29638470133933,0.198,0.278,1.36750750920668e-54
"DNAAF1",1.54914242664122e-58,0.389724354188139,0.109,0.058,2.71657615935805e-54
"GNG2",4.45073488844049e-58,0.653945573741977,0.584,0.522,7.80480870036925e-54
"PCED1B",1.31624201477898e-57,-0.495254492603838,0.396,0.491,2.30816199711642e-53
"CD160",1.74786805406356e-57,-0.305468590214536,0.066,0.128,3.06506141960586e-53
"ARHGAP15",2.91648593074003e-57,-0.740731191391235,0.826,0.903,5.11434972814572e-53
"IL3RA",5.42094254574185e-57,0.361269356795872,0.232,0.162,9.5061648482129e-53
"SUSD6",5.86049284013784e-57,0.282203780379917,0.734,0.657,1.02769602444657e-52
"CCDC200",5.89527682146402e-57,0.381148324136376,0.368,0.286,1.03379574341193e-52
"P2RY13",1.79167369898542e-56,0.293285653491784,0.172,0.111,3.14187899854083e-52
"ATP2A3",4.82835932095252e-56,0.255552168527738,0.388,0.316,8.46701090522233e-52
"PDE4B",5.54326473587605e-56,0.455864202842856,0.573,0.51,9.72066904083224e-52
"PPP1R16B",7.27352806504705e-56,-0.421521761413373,0.373,0.476,1.27548588148665e-51
"APLP2",1.23764189702333e-55,0.270047634632164,0.534,0.467,2.17032883062011e-51
"DUSP6",1.36291955931746e-55,0.465689174106966,0.339,0.271,2.39001573921909e-51
"PALD1",1.94930675476363e-55,0.251792113643137,0.202,0.135,3.41830432515351e-51
"NUBPL",3.51257511042955e-55,0.275463679105245,0.349,0.27,6.15965171364925e-51
"ZFHX3",4.62598050223826e-55,0.290254793801142,0.383,0.307,8.11211940872502e-51
"FBXL13",6.00713939920326e-55,-0.25725523461298,0.093,0.159,1.05341196504428e-50
"PLXDC2",1.08769562079847e-54,0.583601306841974,0.468,0.425,1.9073830406322e-50
"CYRIB",1.71704796580489e-54,0.250822861638729,0.864,0.824,3.01101531283545e-50
"SLC9A3R1",2.10421099483428e-54,-0.27318005610467,0.342,0.415,3.68994440054139e-50
"NR4A2",2.54155150357041e-54,0.334085568648103,0.218,0.151,4.45686471666108e-50
"IRAK3",3.41729913351246e-54,0.635252435481121,0.578,0.569,5.99257576052745e-50
"NELL2",3.78039417287159e-54,-0.352140662816305,0.055,0.114,6.62929922154762e-50
"NHSL1",1.29460890338521e-53,0.295882444258754,0.144,0.088,2.27022617297631e-49
"PTGER4",1.50209833508092e-53,0.296503742905466,0.397,0.316,2.63407964039789e-49
"SLAMF6",5.10101536716657e-53,-0.331324831926521,0.233,0.314,8.94514054786329e-49
"LEF1",5.24659019357082e-53,0.266074434028282,0.113,0.064,9.20042056344579e-49
"KCNAB2",9.36703978132974e-53,0.396935124359504,0.507,0.439,1.64260409605398e-48
"ZNF107",2.76896150079599e-52,0.344271561540155,0.294,0.223,4.85565088779585e-48
"HS3ST3B1",4.09223884379231e-52,0.327847449804365,0.254,0.184,7.1761500364742e-48
"CYTH3",4.55496220732625e-52,-0.252691422942223,0.17,0.246,7.98758172676731e-48
"USPL1",1.13237930455854e-51,0.286114351049216,0.368,0.282,1.98574034847386e-47
"PTMS",1.46708612476114e-51,0.394258258944846,0.267,0.194,2.57268222838113e-47
"OXNAD1",2.81421468918281e-51,-0.460038694139202,0.39,0.459,4.93500687895097e-47
"PIK3CG",3.56639888876415e-51,0.26915235714809,0.394,0.313,6.25403709133681e-47
"SLC25A13",7.17504534130812e-51,-0.71041140791484,0.471,0.535,1.25821595105179e-46
"WWOX",1.19865946816596e-50,0.42424747024246,0.512,0.465,2.10196924337582e-46
"GPR174",1.6765169534604e-50,-0.284112139595344,0.219,0.299,2.93994012958815e-46
"TLR2",5.75658909896105e-50,0.741283144045272,0.447,0.413,1.00947546439381e-45
"NCAM1",8.23871689741608e-50,-0.480884458992591,0.187,0.272,1.44474139513088e-45
"CKS2",1.48338969001124e-49,0.268973022799371,0.215,0.152,2.6012721604037e-45
"LCP2",2.84624125117006e-49,-0.269631044624098,0.688,0.773,4.99116865805181e-45
"PTPRE",6.41206202926382e-49,0.416879549043976,0.57,0.526,1.1244191974517e-44
"ADAM19",9.46293480171267e-49,0.327383597209197,0.463,0.393,1.65942024682833e-44
"IRS2",2.25398083751441e-48,0.256689669530979,0.317,0.248,3.95258079666527e-44
"B4GALT5",2.46797555017792e-48,0.50150658845364,0.542,0.491,4.327841924792e-44
"MCF2L2",5.58936206666713e-48,-0.285235600362516,0.224,0.3,9.80150532010749e-44
"P2RY14",5.89160393022085e-48,0.655504227732989,0.199,0.14,1.03315166520353e-43
"TET3",4.7973323028301e-47,0.413118667295933,0.541,0.486,8.41260192624286e-43
"ATOSA",5.28205025746358e-47,0.356694855526525,0.484,0.419,9.26260333148813e-43
"CD84",5.49170497371019e-47,0.266831245854686,0.351,0.276,9.63025384189819e-43
"FGR",4.33746465807453e-46,0.464396909195433,0.493,0.456,7.60617802439949e-42
"CD226",6.73387173914352e-46,-0.280239974418948,0.222,0.298,1.18085174817621e-41
"ARHGAP32",7.03048216560156e-46,-0.481887743082927,0.209,0.278,1.23286535255989e-41
"SDCBP",4.16678704595956e-45,0.265807689833357,0.671,0.621,7.30687776379468e-41
"ALS2",8.89045587682371e-45,0.258451763883831,0.2,0.139,1.55903034255981e-40
"P4HA1",5.28128591372116e-44,0.358431273389267,0.486,0.409,9.26126297830142e-40
"RGS13",5.62080247377568e-44,0.43376305134484,0.137,0.089,9.85663921801304e-40
"PPARD",7.00230558122015e-44,0.296959947273027,0.374,0.305,1.22792430672276e-39
"CTSC",2.80089106986314e-43,0.255788734199022,0.598,0.529,4.91164258011201e-39
"NFIA",6.16178084729982e-43,0.339388769489047,0.129,0.081,1.0805298893825e-38
"GBP2",8.92688091957956e-43,0.270933249986161,0.48,0.411,1.56541783805747e-38
"SLC38A1",2.38018078152971e-42,0.27763830742666,0.533,0.487,4.1738850184905e-38
"TENT5A",4.77749715849884e-42,0.318162532557245,0.261,0.197,8.37781901714356e-38
"RPIA",7.2781264788412e-42,0.274580114873019,0.269,0.202,1.27629225932959e-37
"PPP1R15A",8.84277896893807e-42,0.356080852582326,0.53,0.461,1.55066971999298e-37
"CTSD",1.17981249965222e-41,0.331972781271659,0.609,0.545,2.06891919939013e-37
"ATP8A1",1.34870213149734e-41,-0.546424446115324,0.408,0.476,2.36508405779374e-37
"CCL4",8.08761479365753e-41,1.807080489519,0.553,0.51,1.41824413021578e-36
"C12orf75",1.93629144407406e-40,0.409783232597032,0.233,0.174,3.39548067632827e-36
"MAP3K5",3.78598200121215e-40,0.264618292192702,0.59,0.536,6.63909803732562e-36
"MAN1A1",1.21950712221109e-39,0.323357125696304,0.563,0.5,2.13852768950937e-35
"NFKB1",1.24797615420194e-39,0.647047177992614,0.793,0.759,2.18845098400853e-35
"TASP1",1.59988618051382e-39,0.341749371422407,0.389,0.316,2.80556040614904e-35
"MAP3K8",1.87177737066483e-39,0.363969230131846,0.574,0.524,3.28234879719785e-35
"ARL5B",2.33035119555332e-39,0.359391391900251,0.303,0.239,4.08650385652231e-35
"TYROBP",4.40987808758173e-39,0.556223377884054,0.704,0.757,7.73316221438333e-35
"ADAM28",4.90347607181937e-39,0.287481405705652,0.373,0.314,8.59873563954245e-35
"SIDT1",7.95736675353112e-39,-0.286564117164383,0.238,0.305,1.39540383389922e-34
"ITGA6",8.25143828433136e-39,0.50633034418489,0.193,0.142,1.44697221754035e-34
"MGAT5",2.30034915658094e-38,-0.643014609039628,0.614,0.673,4.03389228098034e-34
"IL1RN",2.93367420579033e-38,1.40826124248029,0.406,0.357,5.14449108727392e-34
"ARRB1",3.65121628408974e-38,0.301971343801699,0.414,0.365,6.40277287577976e-34
"MT-ND6",4.26174700444542e-38,-0.583816465732815,0.506,0.535,7.47339954699549e-34
"HIP1",4.63650417684035e-38,-0.384678755009571,0.57,0.641,8.13057372450723e-34
"TGFBR1",7.37095741554433e-38,-0.255972528189512,0.353,0.422,1.29257109238985e-33
"PATJ",7.78751749871305e-38,-0.345179729823006,0.324,0.396,1.36561906857432e-33
"CDKN1A",2.01118347267937e-37,0.301434707208512,0.222,0.166,3.52681133769054e-33
"TSC22D1",5.34876041195104e-37,-0.265800639302765,0.302,0.37,9.37958625839734e-33
"SLC25A37",1.8025738978717e-36,0.455965186529865,0.422,0.363,3.16099358730781e-32
"LYN",1.00098115955932e-35,0.347699897705242,0.803,0.812,1.75532056140323e-31
"DLEU7",1.20980633375348e-35,-0.309124138215419,0.075,0.122,2.1215163868701e-31
"ZNF331",2.47770308504449e-35,0.394413483914254,0.254,0.195,4.34490012993401e-31
"PYHIN1",3.09492113240474e-35,-0.375293986151664,0.105,0.157,5.42725369778496e-31
"LDLRAD3",3.34250355394401e-35,0.732187797340934,0.327,0.278,5.86141423219622e-31
"ITM2C",4.36015811721035e-35,0.571285489468831,0.375,0.33,7.64597327434007e-31
"SMURF2",2.91059901588402e-34,-0.604427124900476,0.563,0.595,5.10402643425421e-30
"SLC2A3",3.29094767229707e-34,1.37162098687824,0.576,0.546,5.77100583814014e-30
"MS4A1",5.41744534314238e-34,-0.470270311557256,0.063,0.11,9.50003215373447e-30
"SERPINA1",8.10871583587915e-34,0.576387265304804,0.443,0.427,1.42194440897977e-29
"ABHD3",1.0479464675874e-33,0.304564655092472,0.425,0.356,1.83767892556126e-29
"IL1A",1.25864934152896e-33,0.682591291466922,0.104,0.066,2.20716748530518e-29
"HDAC9",1.71159720326691e-33,-0.331422810010331,0.476,0.574,3.00145685564886e-29
"UST",4.44727408457505e-33,-0.32559858425043,0.343,0.417,7.79873983471081e-29
"ICAM1",1.4198888252315e-32,0.602188585596598,0.366,0.312,2.48991704392596e-28
"TPSAB1",5.01384518776597e-32,1.21212181661611,0.104,0.159,8.7922789212664e-28
"KLF2",5.44445918579793e-32,0.258479959726468,0.429,0.375,9.54740362821526e-28
"ZC3HAV1",3.26675211451631e-31,0.293128249284613,0.608,0.522,5.72857650801581e-27
"SEL1L3",6.52992048935226e-31,0.440555123267888,0.412,0.381,1.14508685701281e-26
"ITGA1",6.66180616077771e-31,-0.468356001398732,0.12,0.176,1.16821432835398e-26
"ZNF827",7.44103237337108e-31,-0.286479688975328,0.262,0.325,1.30485943699435e-26
"CITED2",1.08714001005702e-30,0.30024372062829,0.294,0.239,1.90640872163598e-26
"CD22",5.59446828465185e-30,-0.483495030392812,0.131,0.183,9.81045958396548e-26
"FCER1G",5.86299559573931e-30,0.516886672880876,0.709,0.738,1.02813490766885e-25
"UGCG",9.37586536204521e-30,0.516570391096466,0.514,0.459,1.64415174988825e-25
"XKR6",1.3411106246298e-29,-0.439884211641516,0.394,0.461,2.35177159135081e-25
"MARCHF3",3.44746689602455e-29,-0.307012484577894,0.376,0.446,6.04547794886866e-25
"CDC14A",5.67845388542691e-29,-0.334134652406167,0.429,0.489,9.95773673348462e-25
"OSBPL3",1.27092025950778e-28,0.665726900375718,0.454,0.41,2.22868576707284e-24
"G0S2",5.97876436651282e-28,0.818757780836007,0.338,0.431,1.04843611931169e-23
"RRAS2",6.24156000244263e-28,-0.328126733114295,0.2,0.255,1.09451996202834e-23
"ERO1A",1.34070910874839e-27,0.36300313954128,0.548,0.482,2.35106749310117e-23
"MBP",5.00205820404474e-27,-0.312865315151584,0.731,0.758,8.77160926661285e-23
"MNDA",5.99106701263607e-27,0.290825477089011,0.306,0.266,1.05059351133586e-22
"FCRL3",9.52000511084931e-27,-0.345692039746427,0.091,0.133,1.66942809623853e-22
"EML4",1.84884421614404e-26,-0.480113775833949,0.738,0.747,3.24213321743018e-22
"AREG",4.06556277668175e-26,0.736587239685467,0.249,0.204,7.12937088518911e-22
"H1-4",5.04185093603222e-25,-0.622791355766615,0.405,0.43,8.8413898014261e-21
"STMN1",6.67898336393051e-25,0.530532694971943,0.236,0.195,1.17122652269886e-20
"CLEC2D",1.59231256857138e-24,-0.408035571804602,0.434,0.48,2.79227932024678e-20
"INPP5A",4.89222900513029e-24,-0.285998992661411,0.285,0.334,8.57901278339648e-20
"CCL4L2",5.29085855347739e-24,0.729714876074441,0.326,0.402,9.27804955937796e-20
"SLFN5",3.58958620691789e-23,-0.339426009655948,0.429,0.471,6.2946983724512e-19
"TIAM1",5.78493038155528e-23,-0.308159987195126,0.468,0.53,1.01444539170953e-18
"CEP83",1.78798373040946e-22,-0.327029957505785,0.327,0.37,3.13540826964603e-18
"CCL3",2.73049164952057e-22,1.5735492008776,0.463,0.429,4.78819015659927e-18
"ATP13A3",1.34768241610108e-21,0.437786385532908,0.606,0.58,2.36329588487486e-17
"DENND3",8.37395015359724e-21,0.252822449441748,0.423,0.386,1.46845589893481e-16
"TPTEP2-CSNK1E",1.28981000195538e-20,-0.31746525342302,0.398,0.441,2.26181081942895e-16
"RBL2",3.00637465645468e-20,-0.363087584226972,0.523,0.539,5.27197859755894e-16
"ARHGEF12",7.03847441553154e-19,-0.272412905447149,0.248,0.292,1.23426687350761e-14
"ATF7IP2",1.46050631155533e-18,-0.287899724019193,0.423,0.46,2.56114386794343e-14
"SLC11A1",1.58271516283397e-18,0.601311721001062,0.37,0.354,2.77544930954564e-14
"CCSER1",3.63405088355546e-18,0.357374150808581,0.27,0.24,6.37267162940286e-14
"CBLB",4.07370831962336e-18,-0.418677821729327,0.575,0.623,7.14365490929153e-14
"IFNGR1",4.6739978039055e-18,0.276111194841487,0.63,0.605,8.19632254892868e-14
"GRAP2",3.75726496039765e-17,0.342006757725967,0.139,0.107,6.58873983455332e-13
"SENP7",6.87603182128065e-17,-0.357089238285806,0.543,0.552,1.20578094017977e-12
"OTUD5",1.06500943977399e-16,-0.272784309462862,0.401,0.431,1.86760055358767e-12
"ATP10D",1.35377625829107e-16,-0.302627149846592,0.347,0.375,2.37398204653922e-12
"SNRK",1.54280091332624e-16,-0.267828320399063,0.48,0.498,2.70545568160889e-12
"H1-2",2.43545714683845e-16,0.281215224010521,0.391,0.351,4.27081765269591e-12
"SLC12A6",3.0243507811124e-16,-0.290848365120379,0.5,0.526,5.3035015297587e-12
"IMMP2L",1.61642901379881e-15,-0.314753849526669,0.445,0.511,2.8345699185976e-11
"PITPNC1",2.30691491525136e-15,-0.460910332607456,0.592,0.646,4.04540599538478e-11
"PPP3CA",6.2459505541071e-15,-0.510214932438403,0.724,0.726,1.09528988916822e-10
"PAM",3.01183027936738e-14,-0.252779546824324,0.394,0.433,5.28154557789864e-10
"MICAL3",3.40055324727574e-14,-0.272884215378425,0.212,0.25,5.96321017442274e-10
"IER3",2.51718294349491e-13,0.616743531416543,0.374,0.349,4.41413200971267e-09
"NAMPT",7.82903285296797e-13,0.33404896367231,0.702,0.797,1.37289920109646e-08
"BCL2A1",3.38003549093674e-12,0.616072444366899,0.482,0.483,5.92723023690667e-08
"SOD2",3.80213620395324e-12,1.04341210471989,0.82,0.834,6.6674260472524e-08
"CKLF",5.58519432145988e-12,0.31878946864327,0.551,0.52,9.79419676211205e-08
"PHACTR2",5.60498728463865e-12,-0.430874412703974,0.579,0.604,9.82890570234234e-08
"PIM2",5.61928255465533e-11,0.94630153862919,0.341,0.332,9.85397388784358e-07
"FOS",8.28123259351358e-11,0.32896062113697,0.654,0.699,1.45219694759854e-06
"ZBTB16",1.21937000252485e-10,0.819432908879268,0.426,0.453,2.13828723642758e-06
"PLAUR",1.6438831361167e-10,0.746507237113224,0.464,0.448,2.88271346749425e-06
"AAK1",1.13617750729195e-09,-0.369735703087455,0.632,0.617,1.99240087678716e-05
"CPA3",1.3355352179899e-09,0.87011140862514,0.086,0.112,2.3419945582671e-05
"PACS1",2.1634984987394e-09,-0.362451361202512,0.619,0.641,3.79391096738942e-05
"ATM",2.61219483891381e-09,-0.456353112958563,0.684,0.685,4.58074486951926e-05
"GLCCI1",4.11429808857426e-09,1.04844815765417,0.451,0.463,7.21483312812382e-05
"MBNL1",4.78464621029712e-09,-0.409833656554127,0.892,0.885,8.39035559437703e-05
"TPSB2",6.34960263718936e-09,1.52148623242008,0.201,0.236,0.000111346631845753
"STAU2",8.30491115372403e-09,-0.322832981428574,0.421,0.433,0.000145634921991705
